typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20240801,2024,8,202408,380,ITA,Italy,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3560,FALSE,8,kg,3560,FALSE,3560,FALSE,0,FALSE,,20777.785,20777.785,0,TRUE,FALSE
C,M,20240901,2024,9,202409,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,8.885,8.885,0,FALSE,TRUE
C,M,20240901,2024,9,202409,380,ITA,Italy,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60,FALSE,8,kg,60,FALSE,60,FALSE,0,FALSE,,1210.554,1210.554,0,TRUE,FALSE
C,M,20240901,2024,9,202409,699,IND,India,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,630,FALSE,8,kg,630,FALSE,630,FALSE,0,FALSE,,13353.703,13353.703,0,FALSE,TRUE
C,M,20241001,2024,10,202410,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,865,FALSE,8,kg,865,FALSE,865,FALSE,0,FALSE,,234514.453,234514.453,0,TRUE,FALSE
C,M,20241001,2024,10,202410,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.794,TRUE,-1,N/A,0,FALSE,2.794,TRUE,0,FALSE,,347.849,347.849,6,FALSE,TRUE
C,M,20241001,2024,10,202410,699,IND,India,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,1740.113,1740.113,0,FALSE,TRUE
C,M,20241001,2024,10,202410,710,ZAF,South Africa,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,30037.296,30037.296,0,FALSE,TRUE
C,M,20241101,2024,11,202411,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,349,FALSE,8,kg,349,FALSE,349,FALSE,0,FALSE,,104883.926,104883.926,0,TRUE,FALSE
C,M,20241101,2024,11,202411,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.254,TRUE,-1,N/A,0,FALSE,0.254,TRUE,0,FALSE,,64.844,64.844,6,FALSE,TRUE
C,M,20241101,2024,11,202411,699,IND,India,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.606,TRUE,8,kg,0,FALSE,2.606,TRUE,0,FALSE,,215.713,215.713,6,FALSE,TRUE
C,M,20241201,2024,12,202412,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,88,FALSE,8,kg,88,FALSE,88,FALSE,0,FALSE,,18937.516,18937.516,0,TRUE,FALSE
C,M,20241201,2024,12,202412,251,FRA,France,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64,FALSE,8,kg,64,FALSE,64,FALSE,0,FALSE,,23103.548,23103.548,0,FALSE,TRUE
C,M,20241201,2024,12,202412,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.252,TRUE,-1,N/A,0,FALSE,0.252,TRUE,0,FALSE,,41.915,41.915,6,FALSE,TRUE
C,M,20241201,2024,12,202412,410,KOR,Rep. of Korea,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.2,FALSE,8,kg,3.2,FALSE,3.2,FALSE,0,FALSE,,1664,1664,0,TRUE,FALSE
C,M,20241201,2024,12,202412,757,CHE,Switzerland,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,240,FALSE,8,kg,240,FALSE,240,FALSE,0,FALSE,,6608.463,6608.463,0,FALSE,TRUE
