typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20220601,2022,6,202206,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,311,FALSE,8,kg,311,FALSE,311,FALSE,0,FALSE,0,84191.521,84191.521,0,TRUE,FALSE
C,M,20220601,2022,6,202206,251,FRA,France,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20,FALSE,8,kg,20,FALSE,20,FALSE,0,FALSE,,8156.812,8156.812,0,FALSE,TRUE
C,M,20220601,2022,6,202206,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.564,TRUE,-1,N/A,0,FALSE,0.564,TRUE,0,FALSE,,80.3,80.3,6,FALSE,TRUE
C,M,20220701,2022,7,202207,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76,FALSE,8,kg,76,FALSE,76,FALSE,0,FALSE,0,14513.465,14513.465,0,TRUE,FALSE
C,M,20220701,2022,7,202207,251,FRA,France,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12,FALSE,8,kg,12,FALSE,12,FALSE,0,FALSE,,4883.838,4883.838,0,FALSE,TRUE
C,M,20220701,2022,7,202207,699,IND,India,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31,FALSE,8,kg,31,FALSE,31,FALSE,0,FALSE,0,1746.436,1746.436,0,TRUE,FALSE
C,M,20220701,2022,7,202207,826,GBR,United Kingdom,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,,1217.564,1217.564,0,FALSE,TRUE
C,M,20220801,2022,8,202208,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,510,FALSE,8,kg,510,FALSE,510,FALSE,0,FALSE,,110197.304,110197.304,0,TRUE,FALSE
C,M,20220801,2022,8,202208,699,IND,India,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,0,82.974,82.974,0,TRUE,FALSE
C,M,20220801,2022,8,202208,826,GBR,United Kingdom,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2,FALSE,8,kg,2,FALSE,2,FALSE,0,FALSE,,4635.085,4635.085,0,FALSE,TRUE
C,M,20220901,2022,9,202209,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,610,FALSE,8,kg,610,FALSE,610,FALSE,0,FALSE,0,152986.511,152986.511,0,TRUE,FALSE
C,M,20220901,2022,9,202209,251,FRA,France,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.044,TRUE,-1,N/A,0,FALSE,0.044,TRUE,0,FALSE,,1.981,1.981,6,FALSE,TRUE
C,M,20220901,2022,9,202209,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.621,TRUE,-1,N/A,0,FALSE,0.621,TRUE,0,FALSE,,80.221,80.221,6,FALSE,TRUE
C,M,20220901,2022,9,202209,380,ITA,Italy,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9.445,TRUE,-1,N/A,0,FALSE,9.445,TRUE,0,FALSE,,1072.579,1072.579,6,TRUE,FALSE
C,M,20220901,2022,9,202209,699,IND,India,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.005,TRUE,8,kg,0,FALSE,0.005,TRUE,0,FALSE,0,0.536,0.536,6,TRUE,FALSE
C,M,20220901,2022,9,202209,842,USA,USA,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,0,3271,3271,0,TRUE,FALSE
C,M,20221001,2022,10,202210,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,283,FALSE,8,kg,283,FALSE,283,FALSE,0,FALSE,,66080.26,66080.26,0,TRUE,FALSE
C,M,20221001,2022,10,202210,251,FRA,France,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,49,FALSE,8,kg,49,FALSE,49,FALSE,0,FALSE,,22054.691,22054.691,0,FALSE,TRUE
C,M,20221001,2022,10,202210,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,,6190.17,6190.17,0,FALSE,TRUE
C,M,20221001,2022,10,202210,826,GBR,United Kingdom,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12.235,TRUE,-1,N/A,0,FALSE,12.235,TRUE,0,FALSE,,3041.71,3041.71,6,FALSE,TRUE
C,M,20221101,2022,11,202211,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,147,FALSE,8,kg,147,FALSE,147,FALSE,0,FALSE,0,23085.789,23085.789,0,TRUE,FALSE
C,M,20221101,2022,11,202211,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.25,TRUE,-1,N/A,0,FALSE,5.25,TRUE,0,FALSE,,756.934,756.934,6,FALSE,TRUE
C,M,20221201,2022,12,202212,208,DNK,Denmark,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,599,FALSE,8,kg,599,FALSE,599,FALSE,0,FALSE,0,177351.204,177351.204,0,TRUE,FALSE
C,M,20221201,2022,12,202212,276,DEU,Germany,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1,FALSE,8,kg,1,FALSE,1,FALSE,0,FALSE,,1027.115,1027.115,0,FALSE,TRUE
C,M,20221201,2022,12,202212,757,CHE,Switzerland,X,Export,566,NGA,Nigeria,0,W00,World,H6,HS,TRUE,300249,"Toxins, cultures of micro-organisms (excluding yeasts) and similar products; n.e.c. in item 3002.3",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120,FALSE,8,kg,120,FALSE,120,FALSE,0,FALSE,,2946.194,2946.194,0,FALSE,TRUE
